team_id,kidney_name,nsd_0,nsd_1,cldice,assd,dice
1,kidney_5,0.8951200842857361,0.9568917751312256,0.8329802697549248,1.3132251501083374,0.9283376932144165
1,kidney_6,0.7741053700447083,0.9252479672431946,0.7858813580871165,0.7876719832420349,0.8289098739624023
2,kidney_5,0.04314129054546356,0.08550406992435455,0.01336865780899656,40.50776672363281,0.011902811005711555
2,kidney_6,0.7559592127799988,0.847903311252594,0.7991276476950021,2.7444801330566406,0.6758226156234741
3,kidney_5,0.8327456116676331,0.8958655595779419,0.7492803201320672,10.855189323425293,0.8971272706985474
3,kidney_6,0.7279120087623596,0.8844172954559326,0.7427526987980151,1.0918514728546143,0.8173807263374329
4,kidney_5,0.8849305510520935,0.9423364400863647,0.8456765707649031,1.8925293684005737,0.9296391010284424
4,kidney_6,0.7121886610984802,0.8622683882713318,0.7341680717490344,1.4182984828948975,0.8143993020057678
5,kidney_5,0.8855285048484802,0.9554440975189209,0.8279005095656414,1.1548519134521484,0.9279353022575378
5,kidney_6,0.6917973160743713,0.8612076044082642,0.7088078097694904,1.598829746246338,0.8040670156478882
6,kidney_5,0.8861764669418335,0.9477042555809021,0.8411045421627221,0.7425273060798645,0.931469738483429
6,kidney_6,0.6818825006484985,0.8055039048194885,0.6659038367300155,1.83307683467865,0.7919993996620178
7,kidney_5,0.8594095706939697,0.9155507683753967,0.7958971508063413,6.106103420257568,0.9151789546012878
7,kidney_6,0.6768141984939575,0.8491504192352295,0.7139401896886051,1.4423309564590454,0.780164897441864
8,kidney_5,0.879027783870697,0.9431168437004089,0.8087748172833074,1.475193977355957,0.9275199770927429
8,kidney_6,0.6753143072128296,0.8584604263305664,0.7015039918860061,1.438366413116455,0.7779645919799805
9,kidney_5,0.8271968960762024,0.8998367190361023,0.7226756735472986,4.23240327835083,0.9088007807731628
9,kidney_6,0.66509610414505,0.8843365907669067,0.7343331679096197,1.1351101398468018,0.7757867574691772
10,kidney_5,0.8102999329566956,0.8795174956321716,0.7158712928246805,10.294639587402344,0.8911784291267395
10,kidney_6,0.657249927520752,0.8495669960975647,0.6989968716452284,1.475440502166748,0.7780819535255432
11,kidney_5,0.6131856441497803,0.7348869442939758,0.6529419633247393,17.685182571411133,0.6490116715431213
11,kidney_6,0.6558634042739868,0.7625281810760498,0.6824188909476333,3.2546184062957764,0.6951145529747009
12,kidney_5,0.6361663937568665,0.8143549561500549,0.5687402217749702,7.24572229385376,0.8009903430938721
12,kidney_6,0.6488017439842224,0.8011705279350281,0.643565290179619,3.2203593254089355,0.707518994808197
13,kidney_5,0.8581376075744629,0.9165011644363403,0.789887887894606,3.1011078357696533,0.9138082265853882
13,kidney_6,0.6479122638702393,0.8382279276847839,0.6593369177442912,1.3991436958312988,0.7673936486244202
14,kidney_5,0.0,0.0,,inf,0.0
14,kidney_6,0.6461790800094604,0.8177472949028015,0.688838101638514,2.1497490406036377,0.7571257948875427
15,kidney_5,0.8227612376213074,0.9022980332374573,0.7518206289239008,4.640192031860352,0.9011175632476807
15,kidney_6,0.6359161138534546,0.8183650374412537,0.6718027344390664,1.8453962802886963,0.783068060874939
16,kidney_5,0.8886621594429016,0.9503345489501953,0.806483668812923,1.8009194135665894,0.9285246133804321
16,kidney_6,0.6347437500953674,0.8635364174842834,0.6904440381717564,1.2870877981185913,0.7634549140930176
17,kidney_5,0.8137449026107788,0.8884193897247314,0.6990872595966308,2.1367712020874023,0.9076995849609375
17,kidney_6,0.6344523429870605,0.8230307698249817,0.6739185745931119,1.8226087093353271,0.7782262563705444
18,kidney_5,0.8367902636528015,0.8960674405097961,0.7845951352440693,7.332533359527588,0.8788599371910095
18,kidney_6,0.6244609355926514,0.8353257775306702,0.7032266322403471,5.058234214782715,0.7360249757766724
19,kidney_5,0.8132537603378296,0.8869197964668274,0.6913976006357729,1.30842125415802,0.9073753952980042
19,kidney_6,0.6213606595993042,0.7884523272514343,0.6391048433630551,4.625664710998535,0.7239856719970703
20,kidney_5,0.8568478226661682,0.9286895990371704,0.7775818387736005,2.5528066158294678,0.9155453443527222
20,kidney_6,0.6167453527450562,0.8464954495429993,0.7333364078919006,1.4698026180267334,0.6847279667854309
21,kidney_5,0.8199109435081482,0.8909733295440674,0.7248421737776815,7.844879627227783,0.8959826827049255
21,kidney_6,0.6140737533569336,0.8227046728134155,0.6837602056843204,2.1755146980285645,0.7270680665969849
22,kidney_5,0.872154712677002,0.9430426955223083,0.8020136148674405,1.5678867101669312,0.9210046529769897
22,kidney_6,0.6116688251495361,0.8154870271682739,0.6539191172303171,2.3056037425994873,0.724799633026123
23,kidney_5,0.8506909012794495,0.9085896015167236,0.7706631587622857,1.6365175247192383,0.917876660823822
23,kidney_6,0.6102921366691589,0.7729253768920898,0.6540369845354043,3.05690336227417,0.7024997472763062
24,kidney_5,0.8735312819480896,0.9413643479347229,0.8309648144657166,2.6178886890411377,0.9187732338905334
24,kidney_6,0.6087735295295715,0.8202242851257324,0.6745852786149414,4.168216228485107,0.7267370820045471
25,kidney_5,0.0,0.0,,inf,0.0
25,kidney_6,0.6079786419868469,0.8118599653244019,0.6585435609348427,1.934207797050476,0.76665860414505
26,kidney_5,0.8676047325134277,0.9379453063011169,0.7936446863757755,1.3813560009002686,0.9224158525466919
26,kidney_6,0.6060448884963989,0.7712074518203735,0.6188080108688045,3.213212490081787,0.7468964457511902
27,kidney_5,0.8652337789535522,0.9240201115608215,0.8018871349199436,5.6498565673828125,0.910805881023407
27,kidney_6,0.6034976840019226,0.7922302484512329,0.6504345317396002,2.663742780685425,0.7380459308624268
28,kidney_5,0.8495900630950928,0.9095741510391235,0.7700372023318766,5.652717113494873,0.9123818278312683
28,kidney_6,0.6019998788833618,0.8052928447723389,0.6509012494216294,3.3283801078796387,0.7602882385253906
29,kidney_5,0.8593833446502686,0.918730616569519,0.7875442830506869,1.2753994464874268,0.9177790880203247
29,kidney_6,0.5992238521575928,0.7264224290847778,0.5940187060520833,3.1978960037231445,0.6882427930831909
30,kidney_5,0.8702550530433655,0.9338288903236389,0.8049608653715139,2.6241612434387207,0.9241950511932373
30,kidney_6,0.5987598299980164,0.7907263040542603,0.6390964630436217,2.098949909210205,0.7483367323875427
31,kidney_5,0.8300934433937073,0.9012650847434998,0.7500865069484083,2.9543516635894775,0.9069365859031677
31,kidney_6,0.5981895923614502,0.7991767525672913,0.6868801939720269,3.440891981124878,0.7232308983802795
32,kidney_5,0.8561462759971619,0.9326043725013733,0.7795071694306832,1.5591986179351807,0.9156705141067505
32,kidney_6,0.5967960357666016,0.7959834933280945,0.6446088038410558,2.1673922538757324,0.734938383102417
33,kidney_5,0.8432348966598511,0.9163374900817871,0.7432425238539185,3.321840763092041,0.912909209728241
33,kidney_6,0.5959495902061462,0.7972915172576904,0.6252043883266036,6.5184149742126465,0.7450259327888489
34,kidney_5,0.8754050731658936,0.9396682381629944,0.8121238036361345,1.911823034286499,0.9234920740127563
34,kidney_6,0.5944093465805054,0.8322038650512695,0.6842656642514116,1.6090567111968994,0.7481243014335632
35,kidney_5,0.8503186106681824,0.9268832802772522,0.7639940061211691,2.2443013191223145,0.9122641682624817
35,kidney_6,0.5942872166633606,0.7931199669837952,0.6530857401803255,3.0258593559265137,0.6510859727859497
36,kidney_5,0.8951834440231323,0.9559850692749023,0.8509260801594081,0.7753620743751526,0.9322434067726135
36,kidney_6,0.5936219692230225,0.769638180732727,0.6089990605333299,2.704453945159912,0.7682671546936035
37,kidney_5,0.6082382202148438,0.7485285997390747,0.5748849750445463,24.0377254486084,0.7655746936798096
37,kidney_6,0.5905446410179138,0.7227298617362976,0.5769153507894984,6.966834545135498,0.7079377770423889
38,kidney_5,0.6803561449050903,0.768449068069458,0.6423397690512933,19.65229606628418,0.7369104027748108
38,kidney_6,0.5904964208602905,0.7316715717315674,0.6035623762130534,5.528453826904297,0.6497482061386108
39,kidney_5,0.0,0.0,,inf,0.0
39,kidney_6,0.589594304561615,0.8271821737289429,0.6714329722765054,1.7330344915390015,0.7546499371528625
40,kidney_5,0.7981790900230408,0.8653196692466736,0.7004474736827491,11.458226203918457,0.8857759237289429
40,kidney_6,0.5874956250190735,0.8007050156593323,0.6389977621572269,2.975407600402832,0.7553676962852478
41,kidney_5,0.8348479866981506,0.9146617650985718,0.7845125749024074,4.263286590576172,0.9015757441520691
41,kidney_6,0.5869777798652649,0.780001163482666,0.6292788946683512,4.661938667297363,0.757186233997345
42,kidney_5,0.881125271320343,0.947670578956604,0.8150373667898169,0.8389043211936951,0.9260530471801758
42,kidney_6,0.5861687064170837,0.7821535468101501,0.6411462932410606,5.11428165435791,0.6628103256225586
43,kidney_5,0.8711233735084534,0.9381526708602905,0.7984799967142463,1.7558857202529907,0.9228546619415283
43,kidney_6,0.5848397612571716,0.8084832429885864,0.671778978553921,2.0455260276794434,0.6903447508811951
44,kidney_5,0.8760865926742554,0.9427564740180969,0.8072772580466288,1.908471703529358,0.9241206049919128
44,kidney_6,0.5848167538642883,0.8102298378944397,0.6644266183798164,4.471591472625732,0.6802841424942017
45,kidney_5,0.8941026329994202,0.9541006684303284,0.8402777778956377,0.7351597547531128,0.9297090172767639
